mean: -9078260.254 std: (+/-14742832.035) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -7664000.913 std: (+/-10111114.067) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8157809.480 std: (+/-11396056.808) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7719526.279 std: (+/-10770732.729) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8320766.645 std: (+/-12184703.782) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8423790.989 std: (+/-11680303.171) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8286903.298 std: (+/-11984298.222) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7426572.626 std: (+/-10036904.736) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7953333.438 std: (+/-10849660.900) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7700033.322 std: (+/-10068029.797) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8075790.660 std: (+/-11349455.913) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7682552.937 std: (+/-10350118.055) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7447240.891 std: (+/-9972695.855) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7725917.875 std: (+/-10542754.726) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7891420.442 std: (+/-10888155.553) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7593302.591 std: (+/-10301460.148) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7841020.617 std: (+/-10884076.967) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7873468.425 std: (+/-13865664.445) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7970649.381 std: (+/-13814611.002) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7832996.135 std: (+/-13965623.085) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7826588.248 std: (+/-13963675.376) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7980277.860 std: (+/-14119338.896) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8046195.826 std: (+/-14395646.427) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8246438.935 std: (+/-14161820.636) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7813137.697 std: (+/-13825145.084) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -7976017.813 std: (+/-13933338.273) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8066831.313 std: (+/-14286410.134) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -6602190.604 std: (+/-10735447.467) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6729654.745 std: (+/-10792938.451) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6631059.163 std: (+/-10653501.229) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6682950.783 std: (+/-10641099.302) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6747365.339 std: (+/-10915858.400) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6593560.679 std: (+/-10596055.956) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6637847.490 std: (+/-10695994.716) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6637303.612 std: (+/-10679476.661) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6703711.118 std: (+/-10784785.054) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6581122.128 std: (+/-10596846.320) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6614993.948 std: (+/-10765421.390) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6606214.833 std: (+/-10619940.860) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6664232.713 std: (+/-10668751.110) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6690566.521 std: (+/-10765856.916) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6730292.614 std: (+/-10887345.095) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6609225.190 std: (+/-10723621.789) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6641962.776 std: (+/-10660444.161) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6642975.185 std: (+/-10700790.602) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6591965.497 std: (+/-10555070.852) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6594584.865 std: (+/-10564975.510) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6704226.899 std: (+/-10906727.391) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6663151.390 std: (+/-10536280.128) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6635145.046 std: (+/-10405488.933) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6656373.489 std: (+/-10679565.714) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6686711.966 std: (+/-10625284.889) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6658745.442 std: (+/-10377241.230) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6710998.691 std: (+/-10496865.289) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6774998.373 std: (+/-10543416.086) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6741179.181 std: (+/-10557534.642) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -6728997.787 std: (+/-10460359.672) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -5431931.747 std: (+/-8932686.055) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -6173143.536 std: (+/-8818539.066) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5628036.031 std: (+/-8606032.603) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -6612312.014 std: (+/-9028657.590) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5900302.627 std: (+/-9039039.892) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5544995.100 std: (+/-9174831.062) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5884734.653 std: (+/-8883553.119) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5441958.133 std: (+/-8480654.132) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5562583.401 std: (+/-8676051.821) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -6278497.267 std: (+/-9779598.893) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -6133776.754 std: (+/-9743420.178) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5636270.324 std: (+/-9246423.659) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5999121.507 std: (+/-9552539.500) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -6141677.258 std: (+/-9163617.254) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5744043.703 std: (+/-9593135.067) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5632556.928 std: (+/-8814931.910) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5615497.896 std: (+/-9468340.708) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5548394.840 std: (+/-8741312.816) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5603962.530 std: (+/-9074580.609) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5810893.382 std: (+/-9412598.548) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5558617.831 std: (+/-9281686.356) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5288399.881 std: (+/-9102867.068) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5536802.420 std: (+/-9187612.008) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5523273.883 std: (+/-8967719.676) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5978654.046 std: (+/-10264450.170) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5329206.774 std: (+/-9683728.027) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5052912.377 std: (+/-8710112.471) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5219311.014 std: (+/-8253638.158) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -5168835.248 std: (+/-9519609.429) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -4937223.368 std: (+/-8973692.106) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -6521929.402 std: (+/-9393091.505) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -6535655.003 std: (+/-9073899.488) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5579939.538 std: (+/-9545561.986) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -6423049.109 std: (+/-9880387.204) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5652813.602 std: (+/-8738724.603) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -6298402.764 std: (+/-9363579.649) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5609899.135 std: (+/-9774885.653) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5849611.832 std: (+/-9728139.424) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5449935.634 std: (+/-8838391.137) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5920256.555 std: (+/-10218282.427) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -6023167.583 std: (+/-9545787.473) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -6065217.769 std: (+/-9573556.400) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5854078.734 std: (+/-9203839.945) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -6218799.574 std: (+/-9415999.354) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5895120.618 std: (+/-9330136.311) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5789602.774 std: (+/-9371243.037) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -6032074.919 std: (+/-9733627.230) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5525869.533 std: (+/-8994759.229) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5641910.726 std: (+/-9501691.976) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -6292835.000 std: (+/-9221414.675) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5570361.910 std: (+/-9067561.433) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -6266998.873 std: (+/-9835611.177) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5664678.570 std: (+/-9638339.154) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5553187.898 std: (+/-10121997.241) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5782251.389 std: (+/-9858345.818) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5560002.281 std: (+/-9184198.018) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5562470.339 std: (+/-9520462.325) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5754422.842 std: (+/-9465313.058) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5581219.942 std: (+/-9642218.730) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -6054534.200 std: (+/-10070946.220) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -5473135.686 std: (+/-9146558.880) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -5239628.316 std: (+/-8837712.227) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -5199173.144 std: (+/-8064833.976) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
