mean: -10623037500.001 std: (+/-16295562142.712) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -10751078058.607 std: (+/-19373517018.300) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10515690887.279 std: (+/-18948592111.271) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10419049081.283 std: (+/-18997362815.542) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10586333177.042 std: (+/-19338755424.849) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10767840819.325 std: (+/-22848359852.236) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10636280748.239 std: (+/-22572604043.650) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10614162965.152 std: (+/-22458059992.269) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10598893825.189 std: (+/-22463345209.560) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10597030049.255 std: (+/-22529696744.200) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10584063326.338 std: (+/-22556573637.091) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10599494116.559 std: (+/-22504499643.366) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10592279355.766 std: (+/-22461276389.494) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10624783949.309 std: (+/-22513002475.380) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10605924482.063 std: (+/-22461290871.614) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10436849565.252 std: (+/-16945705856.562) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -9627776417.671 std: (+/-16227497107.819) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -9987359482.619 std: (+/-15691653003.895) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10473587235.285 std: (+/-17394682543.977) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10952376852.601 std: (+/-18492447758.632) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10652289589.679 std: (+/-17717020901.276) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -9877581760.115 std: (+/-15299491606.188) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -11222261778.555 std: (+/-18404313617.038) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10674581952.861 std: (+/-18145709227.849) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10699230638.115 std: (+/-17584943999.476) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10197821182.985 std: (+/-20369389692.165) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -9895567775.844 std: (+/-20433942983.349) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10183385278.359 std: (+/-20170745452.026) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -9843441571.725 std: (+/-20199147614.619) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10257935869.498 std: (+/-20075463922.473) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10013440832.036 std: (+/-20262537852.799) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10377575214.017 std: (+/-20309357768.943) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10017396645.864 std: (+/-20296135784.097) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10425688675.363 std: (+/-20558418904.154) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10371395431.100 std: (+/-20457059568.830) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10129720153.430 std: (+/-23880724492.852) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10186108260.641 std: (+/-24089362802.544) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10131279382.428 std: (+/-24097164553.590) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10132168262.816 std: (+/-24110784843.115) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10167211236.461 std: (+/-24102055669.678) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10151607228.756 std: (+/-24162884767.862) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10154338192.728 std: (+/-24165016074.664) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10172307508.353 std: (+/-24082593326.464) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10182916045.218 std: (+/-24147163823.524) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -10164845798.811 std: (+/-24078441276.823) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -9961277979.558 std: (+/-23136948171.452) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9762897985.193 std: (+/-22960413255.111) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9751965660.138 std: (+/-22490816400.360) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -10031089994.859 std: (+/-22335751945.131) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -10185958301.193 std: (+/-22487347880.799) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9673703502.769 std: (+/-22133480056.889) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9850993108.523 std: (+/-22142861999.002) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9706073053.916 std: (+/-22112372952.645) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -10148862331.502 std: (+/-22228138451.145) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -10317119034.751 std: (+/-22755421371.475) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -10334881732.499 std: (+/-23426246680.633) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9969789434.092 std: (+/-23028095091.933) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9721957721.612 std: (+/-22425406242.011) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9505102427.352 std: (+/-22099778488.204) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9970621255.864 std: (+/-22347240044.919) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -10108216924.064 std: (+/-22227474752.953) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9624743346.218 std: (+/-21760277626.748) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9921891167.782 std: (+/-22141716057.202) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9849305052.158 std: (+/-21957567704.513) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -10161196203.204 std: (+/-22544213519.296) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -10005237109.873 std: (+/-21015570735.433) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9966732690.601 std: (+/-20784625990.998) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9826500070.338 std: (+/-20271201543.573) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9762967412.893 std: (+/-19975121545.434) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9764482281.441 std: (+/-19732744538.834) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9716089042.940 std: (+/-19718197092.051) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9719513331.114 std: (+/-19649942976.286) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9699000538.736 std: (+/-19658657746.721) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9700010799.602 std: (+/-19638549700.453) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9704577605.315 std: (+/-19621652422.017) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -9622662402.214 std: (+/-14311628596.151) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -11057157784.498 std: (+/-16806062486.537) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10064852174.043 std: (+/-16227722995.953) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9193911539.729 std: (+/-13925288449.152) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10767220357.481 std: (+/-17447778194.249) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10692446742.707 std: (+/-15851749163.730) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9340731472.065 std: (+/-14241804299.523) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10926555655.414 std: (+/-17693506798.952) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10679387248.814 std: (+/-14860333696.357) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10705657016.302 std: (+/-17339745986.053) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -11542123498.710 std: (+/-18653127470.644) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10534812544.269 std: (+/-18638744265.293) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10184762755.215 std: (+/-18133998822.618) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -11076148076.057 std: (+/-15636839758.667) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10090484015.448 std: (+/-16652588019.979) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9177524525.431 std: (+/-15099065646.273) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9935878883.540 std: (+/-16728092577.732) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10088334095.249 std: (+/-17533311106.063) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10816769979.666 std: (+/-18100018444.162) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -10220493477.626 std: (+/-18146328917.399) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9129646837.823 std: (+/-17852272509.827) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9027973037.905 std: (+/-17564819910.552) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8712413496.316 std: (+/-16530623084.110) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8773676644.237 std: (+/-16953660644.571) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8971010665.118 std: (+/-17324330321.440) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9129353350.833 std: (+/-18277148030.965) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9235742268.262 std: (+/-17259447363.796) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9054018691.181 std: (+/-17473753231.193) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -9496658426.146 std: (+/-17553039582.444) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8806321349.134 std: (+/-16054077790.215) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -8391802635.638 std: (+/-16295969012.121) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8933711925.396 std: (+/-17205605659.298) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -9608751260.231 std: (+/-17239743603.354) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8039371156.128 std: (+/-16334356434.504) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -9116553573.007 std: (+/-15553669987.800) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8966995815.047 std: (+/-16817379830.490) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -8987974410.686 std: (+/-17976332918.833) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
