mean: -588377.049 std: (+/-711136.674) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -474366.667 std: (+/-733430.037) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -497379.559 std: (+/-755122.313) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -510942.653 std: (+/-809628.040) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -497296.093 std: (+/-797597.086) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -464732.087 std: (+/-508109.099) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -489364.398 std: (+/-589432.302) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -481581.796 std: (+/-530104.648) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -493177.258 std: (+/-558947.229) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -485265.954 std: (+/-597990.419) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -486661.130 std: (+/-580383.905) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -502893.531 std: (+/-566450.205) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -461834.768 std: (+/-504646.398) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -492638.656 std: (+/-607121.249) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -480299.519 std: (+/-555006.600) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -504800.196 std: (+/-632422.677) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -492624.101 std: (+/-595988.783) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -510981.576 std: (+/-671614.079) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -541006.900 std: (+/-746562.621) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -495557.753 std: (+/-613074.129) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -491279.078 std: (+/-575025.319) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -520349.299 std: (+/-668396.939) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -493055.426 std: (+/-575777.312) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -503239.070 std: (+/-589552.170) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -490579.844 std: (+/-577182.032) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -492325.692 std: (+/-667521.658) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -491965.171 std: (+/-632341.602) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -493251.104 std: (+/-672570.763) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -464432.121 std: (+/-576829.231) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -502904.200 std: (+/-710098.077) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -489342.325 std: (+/-647175.989) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -468364.697 std: (+/-571516.987) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -485369.339 std: (+/-630181.976) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -483070.720 std: (+/-656766.545) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -493411.933 std: (+/-671393.202) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -353716.556 std: (+/-355166.088) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -359363.464 std: (+/-390167.070) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -376892.089 std: (+/-409960.401) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -361864.341 std: (+/-376571.487) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -358166.764 std: (+/-348331.244) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -380365.028 std: (+/-394342.111) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -362241.708 std: (+/-397044.262) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -362492.342 std: (+/-408316.042) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -377660.436 std: (+/-378861.164) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -369733.104 std: (+/-397419.055) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -379431.567 std: (+/-414045.684) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -354045.433 std: (+/-357352.933) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -377978.450 std: (+/-426792.077) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -377431.728 std: (+/-434317.543) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -365719.226 std: (+/-324884.805) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -350711.152 std: (+/-378749.338) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -350671.515 std: (+/-355172.623) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -376754.538 std: (+/-447238.056) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -396068.702 std: (+/-483462.169) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -373884.885 std: (+/-404073.490) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -371352.081 std: (+/-485698.550) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -368887.837 std: (+/-487762.035) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -356160.818 std: (+/-444261.670) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -345249.389 std: (+/-399859.144) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -371186.533 std: (+/-476892.599) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -373822.446 std: (+/-474378.791) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -372482.675 std: (+/-477424.172) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -357898.774 std: (+/-431047.222) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -371111.757 std: (+/-467789.056) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -351723.722 std: (+/-417593.524) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -485290.559 std: (+/-823835.257) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -475998.550 std: (+/-628528.570) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -482094.915 std: (+/-678146.199) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -420338.769 std: (+/-605304.577) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -478629.717 std: (+/-679764.083) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -427591.824 std: (+/-563068.897) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -474395.507 std: (+/-880780.539) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -485905.921 std: (+/-751316.471) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -496054.911 std: (+/-624588.931) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -474161.491 std: (+/-711120.114) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -493081.909 std: (+/-828023.051) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -523477.885 std: (+/-701086.495) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -469554.787 std: (+/-589951.420) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -435706.212 std: (+/-695150.510) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -471390.985 std: (+/-642403.446) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -441065.349 std: (+/-570888.807) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -455942.560 std: (+/-727307.091) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -461547.588 std: (+/-749097.992) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -531676.024 std: (+/-884737.838) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -494084.561 std: (+/-811919.411) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -474101.608 std: (+/-702210.097) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -457385.136 std: (+/-642645.373) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -445438.812 std: (+/-609152.144) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -509592.402 std: (+/-720006.549) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -470310.376 std: (+/-752280.312) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -511033.532 std: (+/-716296.074) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -464809.198 std: (+/-697246.630) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -457019.982 std: (+/-659446.093) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -479886.123 std: (+/-647925.641) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -490369.739 std: (+/-745376.498) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -433905.290 std: (+/-790180.674) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -455331.605 std: (+/-663388.192) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -448961.633 std: (+/-656620.167) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -417981.006 std: (+/-590769.395) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -442397.701 std: (+/-675363.774) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -426729.745 std: (+/-638405.076) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -450366.191 std: (+/-701853.090) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -477441.237 std: (+/-636322.456) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -409489.386 std: (+/-644742.640) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -458756.504 std: (+/-697871.266) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -410730.774 std: (+/-719145.839) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -428457.671 std: (+/-698090.662) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -469831.694 std: (+/-711999.218) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -463247.282 std: (+/-638518.052) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -456500.273 std: (+/-734711.144) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -520655.145 std: (+/-864322.216) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -403542.461 std: (+/-668331.124) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -502741.649 std: (+/-917626.692) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -439901.425 std: (+/-681576.032) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -445152.578 std: (+/-763830.315) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -467091.771 std: (+/-709695.876) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -451163.158 std: (+/-691908.374) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -435509.806 std: (+/-650176.243) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -461264.417 std: (+/-726815.797) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -405625.054 std: (+/-669413.035) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -436743.943 std: (+/-638424.927) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
