mean: -213310456.814 std: (+/-208162772.357) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -251711232.622 std: (+/-377277985.246) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -240035518.045 std: (+/-318855571.221) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -227620463.826 std: (+/-311476632.836) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -228392093.115 std: (+/-298012550.622) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -235994563.199 std: (+/-340936765.873) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -229336796.336 std: (+/-336318577.335) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -241538235.365 std: (+/-314963370.228) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -251363904.492 std: (+/-320467989.647) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -263840260.289 std: (+/-342850159.330) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -250934759.857 std: (+/-320069497.566) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -258230940.574 std: (+/-399514200.407) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -248309783.424 std: (+/-348774041.703) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -259036442.044 std: (+/-386036919.456) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -238689045.741 std: (+/-287234049.121) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -260500937.387 std: (+/-356085535.648) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -269326445.562 std: (+/-358016390.059) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -255326545.345 std: (+/-314725336.396) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -317760894.999 std: (+/-377038747.913) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -262225813.977 std: (+/-358494923.353) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -282453959.881 std: (+/-346286701.939) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -268760132.577 std: (+/-368426542.165) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -268686666.346 std: (+/-351924246.178) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -288334065.132 std: (+/-339623603.292) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -279940677.376 std: (+/-331229804.726) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -269719022.978 std: (+/-389387856.785) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -275336402.368 std: (+/-365708060.663) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -255683831.694 std: (+/-363490956.117) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 1}
mean: -261172977.537 std: (+/-345118444.073) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -238021511.307 std: (+/-334716190.086) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -229503308.389 std: (+/-328518397.153) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -256804875.971 std: (+/-330339241.410) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -230718704.931 std: (+/-355898497.569) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -242588081.013 std: (+/-279765419.562) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -229451509.689 std: (+/-310687786.806) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -242997973.808 std: (+/-347770789.508) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -212441117.161 std: (+/-322286764.498) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -216470144.401 std: (+/-309584149.449) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -259287278.138 std: (+/-355864086.237) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -231270817.443 std: (+/-348629452.138) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -238182034.918 std: (+/-346049852.215) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -237377715.921 std: (+/-333294693.432) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -259885869.707 std: (+/-314265037.000) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -257263231.911 std: (+/-297787920.377) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -233868849.432 std: (+/-311954345.352) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -238378710.511 std: (+/-347043800.530) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -247695099.947 std: (+/-344050040.368) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -255924502.541 std: (+/-314720807.073) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -238000012.871 std: (+/-352111490.903) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -224344885.345 std: (+/-330818838.599) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -244845740.065 std: (+/-355347789.069) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -236217679.913 std: (+/-319966563.619) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -238312897.254 std: (+/-353290964.622) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -231669077.283 std: (+/-339245590.709) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -242649532.677 std: (+/-361722356.103) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -226570254.591 std: (+/-341006765.696) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -249198727.737 std: (+/-344737319.605) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -231962213.316 std: (+/-350460264.487) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 2}
mean: -232090968.388 std: (+/-359127384.583) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -237082706.959 std: (+/-357479851.272) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -215801428.850 std: (+/-354080849.880) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -221290738.101 std: (+/-359639418.437) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -216346585.552 std: (+/-353849638.415) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -235987324.311 std: (+/-376649661.804) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -238921901.063 std: (+/-355385078.306) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -189232513.449 std: (+/-338042977.927) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -226079624.660 std: (+/-351782358.120) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -203895787.410 std: (+/-340183278.582) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -227176468.513 std: (+/-354214462.132) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -223393266.151 std: (+/-343471416.385) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -211519515.529 std: (+/-351101962.482) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -223706720.428 std: (+/-346091900.675) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -202773379.773 std: (+/-352577271.553) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -209060093.688 std: (+/-345151044.425) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -207581657.750 std: (+/-368390288.834) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -208849914.611 std: (+/-337545811.788) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -228489256.062 std: (+/-350748399.873) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -226578652.445 std: (+/-367205055.150) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -214751548.145 std: (+/-364283649.141) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -224332071.981 std: (+/-351653048.802) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -200044461.395 std: (+/-366969201.272) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -217461355.000 std: (+/-341888626.764) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -212068377.013 std: (+/-348897171.957) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -207165779.172 std: (+/-359082656.001) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -222688488.885 std: (+/-354342936.173) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -208353459.703 std: (+/-348815585.397) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -233003111.814 std: (+/-373455619.724) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -258120218.279 std: (+/-388867454.448) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -329639002.770 std: (+/-391107532.591) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -337726306.703 std: (+/-442021891.995) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -321626048.118 std: (+/-430915703.817) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -330343234.270 std: (+/-428012126.192) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -320220699.260 std: (+/-389850519.686) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -343817660.493 std: (+/-450701694.042) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -332945136.168 std: (+/-409975946.947) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -339123344.712 std: (+/-441878940.381) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -338795353.828 std: (+/-455381205.219) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -343438134.251 std: (+/-414048594.691) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -342171705.507 std: (+/-487499390.191) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -326268619.552 std: (+/-468565782.205) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -339805501.245 std: (+/-441017841.128) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -322546696.784 std: (+/-477096141.629) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -333014284.733 std: (+/-454801128.686) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -348077562.807 std: (+/-442819979.359) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -321848332.179 std: (+/-471933163.961) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -336415293.213 std: (+/-469165760.500) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -333981506.402 std: (+/-463528149.471) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -319056181.989 std: (+/-478274647.449) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -293190852.413 std: (+/-449271668.736) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -304601624.979 std: (+/-434264124.326) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -296311507.504 std: (+/-449862577.918) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -296678591.270 std: (+/-429002007.501) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -296231389.779 std: (+/-448512667.465) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -288145864.584 std: (+/-443550424.971) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -297808268.765 std: (+/-447942416.265) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
