mean: -320779073.095 std: (+/-439945301.588) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': 10, 'min_samples_leaf': 1}
mean: -233003111.814 std: (+/-373455619.724) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -258120218.279 std: (+/-388867454.448) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': 200, 'min_samples_leaf': 4}
mean: -329639002.770 std: (+/-391107532.591) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -337726306.703 std: (+/-442021891.995) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -321626048.118 std: (+/-430915703.817) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -330343234.270 std: (+/-428012126.192) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -320220699.260 std: (+/-389850519.686) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -343817660.493 std: (+/-450701694.042) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -332945136.168 std: (+/-409975946.947) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -339123344.712 std: (+/-441878940.381) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -338795353.828 std: (+/-455381205.219) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -343438134.251 std: (+/-414048594.691) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -342171705.507 std: (+/-487499390.191) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -326268619.552 std: (+/-468565782.205) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -339805501.245 std: (+/-441017841.128) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -322546696.784 std: (+/-477096141.629) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -333014284.733 std: (+/-454801128.686) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -348077562.807 std: (+/-442819979.359) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -321848332.179 std: (+/-471933163.961) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -336415293.213 std: (+/-469165760.500) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -333981506.402 std: (+/-463528149.471) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -319056181.989 std: (+/-478274647.449) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -293190852.413 std: (+/-449271668.736) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -304601624.979 std: (+/-434264124.326) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -296311507.504 std: (+/-449862577.918) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -296678591.270 std: (+/-429002007.501) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -296231389.779 std: (+/-448512667.465) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -288145864.584 std: (+/-443550424.971) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -297808268.765 std: (+/-447942416.265) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -294922611.892 std: (+/-441511985.664) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -285381048.433 std: (+/-440025705.860) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -300793208.094 std: (+/-426028609.260) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
mean: -258548720.205 std: (+/-345161980.844) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -254380284.161 std: (+/-331376982.013) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -244749773.463 std: (+/-373707313.816) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -251843308.368 std: (+/-348803158.108) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -256689582.570 std: (+/-329794240.889) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -250533674.709 std: (+/-374879068.172) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -251519047.141 std: (+/-375711523.657) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -266006196.786 std: (+/-380075922.164) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -246094465.845 std: (+/-342929607.421) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -256592329.296 std: (+/-362600705.747) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 2}
mean: -261163903.406 std: (+/-424340906.152) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -276235258.089 std: (+/-427398143.447) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -272369778.781 std: (+/-429360138.543) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -269057278.906 std: (+/-443469047.089) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -252741574.841 std: (+/-447506150.170) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -275248518.434 std: (+/-416393358.084) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -260885075.587 std: (+/-437267748.917) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -267483543.426 std: (+/-425661660.359) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -261775896.523 std: (+/-437697543.031) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -270942069.067 std: (+/-439249904.691) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 2}
mean: -249547110.497 std: (+/-396467391.415) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -256101617.629 std: (+/-401483543.281) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -244878793.991 std: (+/-391954857.539) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -247698913.941 std: (+/-398524579.740) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -243942617.058 std: (+/-393628979.516) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -251855372.143 std: (+/-388297793.896) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -244709282.831 std: (+/-400825015.142) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -254026765.238 std: (+/-407333378.916) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -251809054.622 std: (+/-399593636.243) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -253969911.183 std: (+/-398774147.857) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 2}
mean: -224933791.355 std: (+/-340627564.125) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -236375415.207 std: (+/-326193352.243) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -242108644.583 std: (+/-319963107.761) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -232028282.793 std: (+/-325600606.149) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -233078054.441 std: (+/-321993690.411) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -240477984.290 std: (+/-321799398.322) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -232506685.958 std: (+/-325320239.577) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -230226515.092 std: (+/-325242612.454) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -228373967.060 std: (+/-329455655.130) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -236208690.126 std: (+/-322864303.922) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 4}
mean: -223687995.539 std: (+/-343490372.925) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -234803353.587 std: (+/-329373161.843) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -234764313.359 std: (+/-323680614.131) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -239714042.966 std: (+/-321554683.093) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -250252271.768 std: (+/-318766640.409) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -240890403.519 std: (+/-318835973.001) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -247467565.330 std: (+/-322802931.611) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -244889514.953 std: (+/-323633386.746) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -230457925.812 std: (+/-327333795.610) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -233034897.910 std: (+/-324365753.716) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 4}
mean: -221818915.875 std: (+/-345976792.200) for {'max_features': 'auto', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -225496268.848 std: (+/-334939395.351) for {'max_features': 'auto', 'n_estimators': 400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -227849156.219 std: (+/-330954218.892) for {'max_features': 'auto', 'n_estimators': 600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -230519751.918 std: (+/-327939279.398) for {'max_features': 'auto', 'n_estimators': 800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -231581199.198 std: (+/-327488093.671) for {'max_features': 'auto', 'n_estimators': 1000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -227880600.276 std: (+/-330239824.126) for {'max_features': 'auto', 'n_estimators': 1200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -229679500.641 std: (+/-329883345.226) for {'max_features': 'auto', 'n_estimators': 1400, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -228962511.086 std: (+/-328256287.502) for {'max_features': 'auto', 'n_estimators': 1600, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -228709965.328 std: (+/-328033712.005) for {'max_features': 'auto', 'n_estimators': 1800, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -230821720.386 std: (+/-329420359.666) for {'max_features': 'auto', 'n_estimators': 2000, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 4}
mean: -223803530.843 std: (+/-311583323.475) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -208162259.358 std: (+/-273696911.101) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -226151674.077 std: (+/-324863725.879) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -250913892.039 std: (+/-319257712.883) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -239039730.853 std: (+/-326632121.005) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -230245869.588 std: (+/-331007783.738) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -244952109.417 std: (+/-355917424.187) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -250887853.243 std: (+/-317623581.605) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -250210929.572 std: (+/-321022198.101) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -250790808.896 std: (+/-300038358.370) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 2, 'max_depth': None, 'min_samples_leaf': 1}
mean: -265984476.111 std: (+/-414976599.333) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -275952623.421 std: (+/-331721873.874) for {'max_features': 'sqrt', 'n_estimators': 400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -248320252.323 std: (+/-382239732.017) for {'max_features': 'sqrt', 'n_estimators': 600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -277456092.064 std: (+/-338898311.033) for {'max_features': 'sqrt', 'n_estimators': 800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -259872665.371 std: (+/-366273939.822) for {'max_features': 'sqrt', 'n_estimators': 1000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -275140901.166 std: (+/-351031045.454) for {'max_features': 'sqrt', 'n_estimators': 1200, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -253603510.668 std: (+/-326771503.179) for {'max_features': 'sqrt', 'n_estimators': 1400, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -261374329.312 std: (+/-359459462.258) for {'max_features': 'sqrt', 'n_estimators': 1600, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -280951634.850 std: (+/-339673221.868) for {'max_features': 'sqrt', 'n_estimators': 1800, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -258250686.713 std: (+/-354450785.817) for {'max_features': 'sqrt', 'n_estimators': 2000, 'min_samples_split': 5, 'max_depth': None, 'min_samples_leaf': 1}
mean: -284352613.860 std: (+/-377505936.747) for {'max_features': 'sqrt', 'n_estimators': 200, 'min_samples_split': 10, 'max_depth': None, 'min_samples_leaf': 1}
